Lat,Lon,MAE,RMSE
25.25,82.25,65.30171717171746,91.78709395771499
25.25,82.5,18.669690140844356,27.596685724565248
25.25,82.75,45.70000000000002,51.01949072005095
25.25,83.0,270.60482374768367,419.88801127278447
25.25,83.25,1157.7466666666696,1734.7173157126635
25.25,83.5,290.93666666666644,435.77337948372474
25.25,83.75,12.990107181135423,14.2904111548418
25.5,70.5,205.03857142857086,310.9164896835521
25.5,70.75,36.61444444444327,57.11396608730669
25.5,71.0,266.11333333333795,374.58567598081623
25.5,71.25,144.5858333333342,215.78802575289916
25.5,71.5,491.9252854122611,704.9906116047958
25.5,71.75,0.3816666666666677,0.47728398255126886
25.5,72.5,0.5790909090909095,0.7029871329483283
25.5,72.75,681.5609090909085,1032.2461499829114
25.5,73.25,113.92583333333306,170.38617439510713
25.5,73.75,1294.0136363636348,1935.41268393027
25.5,74.0,6.736923076923054,7.175296295141869
25.5,74.25,541.0250000000066,807.2917601565637
25.5,74.5,1405.64916666666,2102.3300612792204
25.5,74.75,4.618461538461536,4.977765949314393
25.5,75.0,3.3999999999999964,4.02145288836427
25.5,75.25,3.1499999999999915,4.140428721762987
25.5,75.5,9.619260089685795,10.572509125163498
25.5,75.75,71.54416666666889,103.69456458754556
25.5,76.0,339.84909090908235,507.9840978899614
25.5,76.25,1616.2600000000011,2419.3111089798563
25.5,78.75,488.37583333333276,684.369986136884
25.5,79.0,36.38638900634138,58.48759817175827
25.5,79.25,7.600650406504305,11.148064366675717
25.5,79.5,178.77200000000175,275.5477172832346
25.5,79.75,204.00909090909343,290.3461547876983
25.5,80.0,190.62909090909008,262.3789261909009
25.5,80.25,61.141282051280704,88.48822480150436
25.5,80.5,312.3877777777768,470.72146049087814
25.5,80.75,24.09250000000008,28.35709479125119
25.5,81.0,7.687402152641905,9.70019098943831
25.5,81.25,42.81961538461503,61.55076958005784
25.5,81.5,321.23080808080454,483.66544831412574
25.5,81.75,106.36333333333448,140.76360094143823
25.5,82.0,1.7208333333333314,1.847004331343052
25.5,82.25,9.03550930996624,11.912297185634493
25.5,82.5,253.7499999999981,379.63458483125305
25.5,82.75,8.511111111110928,12.495457841418215
25.5,83.0,41.721388888889074,64.92791121758437
25.5,83.25,15.898750000000124,22.512810576848175
25.5,83.5,217.40083333333527,324.4521054922207
25.5,83.75,17.230455625134695,19.501480522214727
25.5,84.0,43.80583333333336,49.00533193779372
25.5,84.25,368.65416666666596,548.6413091674732
25.5,84.5,614.5174999999991,858.2020942111079
25.75,70.0,172.78793172690618,258.3858867113351
25.75,70.25,0.5916346153846632,0.6189267648411574
25.75,70.75,1.421538461538454,1.6782545878198698
25.75,71.0,3.716363636363641,4.428927635444054
25.75,71.25,1.6280000000000143,1.7889214627814403
25.75,71.5,13.200909090907844,18.75722721318921
25.75,71.75,0.06399999999999295,0.07483314773547153
25.75,72.25,16.94699999999857,27.4193404369957
25.75,72.5,24.6760000000001,32.10119125515457
25.75,73.0,107.31499999999947,160.2604870203499
25.75,73.25,503.28999999999996,749.0864175781056
25.75,73.5,757.400833333325,1130.6223029855307
25.75,74.0,1.4500000000000017,1.565466261337058
25.75,74.25,955.0641666666638,1430.3385225387456
25.75,74.5,686.2883333333456,1025.0129595522378
25.75,74.75,720.0816666666618,1076.0711196833834
25.75,75.0,1.6233333333333537,2.140264781127182
25.75,75.25,179.0345454545412,241.1794238924371
25.75,75.5,1.629999999999991,1.981481574673153
25.75,75.75,193.43909090909537,233.48317944087796
25.75,76.0,5.892000000000001,7.121894410899394
25.75,76.25,2.199230769230767,2.67963401634224
25.75,76.5,29.38333333333347,37.928089854354816
25.75,78.75,128.43274308300204,194.20917448528087
25.75,79.0,652.2833333333313,920.5015361566003
25.75,79.25,13.903042168677283,19.278867918357523
25.75,79.5,9.327948717948697,10.08147103094756
25.75,79.75,2.7168803139305853,3.228136109496406
25.75,80.0,73.81444444444459,109.98194321493595
25.75,80.25,306.80454545454444,401.6375811938812
25.75,80.5,90.27122549019454,128.41088064453885
25.75,80.75,351.33249999999754,538.443875046412
25.75,81.0,245.82666666666546,381.27896060496005
25.75,81.25,57.390000000000214,75.74256717208766
25.75,81.5,34.32545454545416,54.64818087299158
25.75,81.75,3.7656726907629476,4.119427555247
25.75,82.0,148.55719651605966,224.9898924199502
25.75,82.25,75.4677020202069,115.17025440427629
25.75,82.5,164.69099999999975,258.136939995034
25.75,82.75,42.76544906166141,67.74845280848197
25.75,83.0,295.7421925133712,451.5394899878729
25.75,83.25,11.817129195940673,12.831856824970568
25.75,83.5,209.43714285714265,281.5547505751384
25.75,83.75,1.9081459667094796,2.0568246121201788
25.75,84.0,233.09333333333407,373.78720980882633
25.75,84.25,298.18909090909005,414.8126999239305
25.75,84.5,3.2177756286266823,3.730480803090364
26.0,70.0,6.619999999999986,8.11585382612525
26.0,70.75,2.237272727272646,2.4069501637773887
26.0,71.0,121.61900000000131,189.87823321803032
26.0,71.5,35.21500000000016,42.57203561807547
26.0,71.75,420.2009090909089,629.3704416247309
26.0,72.25,438.30999999999057,622.5317468428868
26.0,72.5,26.410833333331947,38.66398054606518
26.0,72.75,353.6782553528947,507.88914551021975
26.0,73.0,0.7891666666666713,0.887125507843549
26.0,73.25,6.907500000000056,9.249120228432618
26.0,73.5,2.1399999999999912,2.50168942916581
26.0,73.75,24.460000000005504,36.25963596067396
26.0,74.0,67.41199999999621,100.70352317570045
26.0,74.25,79.9908333333251,119.67287359713995
26.0,74.5,4.416153846153843,5.036417377461878
26.0,74.75,118.53818181818127,190.51327908859952
26.0,75.0,1.3438461538461473,1.5011047214019966
26.0,75.25,84.51363636363727,130.75093425704966
26.0,75.5,1.6981818181818085,1.9278296793874814
26.0,75.75,831.8850000000039,1244.070698145145
26.0,76.25,1.4476923076923072,1.8099298753946653
26.0,76.5,5.079999999999999,5.930101828156721
26.0,79.0,109.81090909090993,176.8295336809399
26.0,79.25,66.1363636363638,73.89630326588377
26.0,79.5,37.741666666668216,55.273940665262074
26.0,79.75,494.0245454545468,680.3180729829801
26.0,80.0,15.159166666665987,24.090329989436547
26.0,80.25,169.14666666666707,272.83585184135967
26.0,80.5,193.0825000000028,270.3808754793915
26.0,80.75,331.2328853754864,495.94114831213807
26.0,81.0,247.90999999999985,333.866435894156
26.0,81.25,266.18518817203864,402.9340280080655
26.0,81.5,20.913538083539468,32.53165964209527
26.0,81.75,277.08750000000106,417.525727361003
26.0,82.0,15.805000000000687,17.477953732250494
26.0,82.25,11.114166666667357,15.595324887073188
26.0,82.5,260.0783750000013,390.3733310665193
26.0,82.75,18.222616375727572,20.96468125940771
26.0,83.0,188.24666666666838,298.4246364941544
26.0,83.25,454.4108333333352,695.78811745507
26.0,83.5,110.10499999999764,156.0497908788483
26.0,83.75,207.24583765112303,314.32662484719475
26.25,70.25,6.517,7.230116873190918
26.25,71.25,6.073999999997869,9.866428938573911
26.25,71.5,2.9407692307692193,3.4084295955310924
26.25,71.75,84.66090909090595,128.15063015486783
26.25,72.0,0.5715384615384599,0.6284106937345989
26.25,72.25,2.321999999999997,5.192149843754505
26.25,72.5,6.821428571428568,8.7416286485169
26.25,72.75,268.7600000000055,400.8642319414475
26.25,73.0,2.54538461538462,3.0301066241712014
26.25,73.25,227.24272727272339,340.0330307083759
26.25,73.75,1.067999999999995,1.3424753256577904
26.25,74.0,78.46300000000296,109.56865724284896
26.25,74.5,2.721666666666664,3.149801581052368
26.25,74.75,226.3745454545469,351.1151700717968
26.25,75.0,2.859999999999992,2.997883869049573
26.25,75.25,68.69545454545629,111.27148793502025
26.25,75.5,4.869595628415216,6.979635004408654
26.25,75.75,287.95182640145623,432.82086095153403
26.25,76.0,9.076666666666616,14.263385526117705
26.25,76.25,2.4053846153846097,3.333211664446163
26.25,76.5,893.0074999999882,1273.2365315113125
26.25,76.75,70.66000000000899,106.01768806110097
26.25,77.0,83.8510000000005,131.30251318996213
26.25,79.0,186.3058333333404,264.72530723690164
26.25,79.25,173.56083333333336,246.10560549961747
26.25,79.5,122.70500000000054,191.7022145585883
26.25,79.75,68.09000000000177,80.99083275846412
26.25,80.0,117.12666666666571,189.94051261732645
26.25,80.25,35.51910394265297,49.585313713108405
26.25,80.5,139.1880000000032,196.08277155324427
26.25,80.75,41.55729166666695,59.72844087601161
26.25,81.0,119.63099999999824,155.69054984166254
26.25,81.25,252.400833333335,395.6422055658394
26.25,81.5,243.1666666666688,385.61072432787597
26.25,81.75,351.56499999999966,552.0712864899479
26.25,82.0,466.0859848484917,700.6702933155732
26.25,82.25,29.33444444444332,38.73878576081203
26.25,82.5,95.49249999999974,147.71308864935833
26.25,82.75,28.019999999999754,32.324461325751095
26.25,83.25,3.282663043478255,3.3932814018325477
26.25,83.5,665.6449999999985,936.2406725748081
26.25,84.0,36.52909090908943,44.7854970437346
26.5,70.5,3.5666666666663125,4.727427066244606
26.5,71.25,0.7425000000000163,1.1459239358119193
26.5,71.5,1.2115384615384703,2.0222664360715488
26.5,71.75,3.71749999999998,5.931755642303569
26.5,72.75,31.443749999998325,45.87610802476348
26.5,73.0,4.570000000000436,5.895745923969996
26.5,73.25,34.00820763501026,36.88262467245435
26.5,73.5,0.0,0.0
26.5,74.0,0.2799999999999841,0.30983866769657575
26.5,74.25,539.164999999998,807.5652382934737
26.5,74.5,20.58285714285952,27.26865076027598
26.5,74.75,460.02416666667494,686.9208037746057
26.5,75.25,1.4891666666666812,2.1643185994672964
26.5,75.5,0.7349999999999947,0.8195018812262203
26.5,75.75,4.462499999999973,4.921452190834171
26.5,76.0,101.00122222222853,150.52889900262022
26.5,76.25,49.804000000000165,62.63071802238926
26.5,76.5,1.65846153846153,1.94881818230749
26.5,76.75,1.8238461538461523,2.067884463369786
26.5,77.0,3.7192307692307733,4.58416924778174
26.5,77.25,580.0827272727273,816.1417315693953
26.5,77.5,228.93454545454122,322.43167577868434
26.5,77.75,147.04727272726268,210.92099977348997
26.5,78.75,23.737826086956503,25.30726804829101
26.5,79.0,576.891666666669,822.6122962651799
26.5,79.25,310.3324019607773,464.50655676763387
26.5,79.5,65.18166666666787,84.27694267512872
26.5,79.75,25.293333333336573,39.78422221229724
26.5,80.0,208.00272727272895,287.40459753076254
26.5,80.25,79.56666666666437,94.43094513981836
26.5,80.5,143.55545454545393,228.95173772891627
26.5,80.75,234.29583333333213,357.3963663893801
26.5,81.0,1003.2824999999997,1525.7528193676496
26.5,81.25,305.99583333333044,473.4428286058721
26.5,81.5,72.05829646017615,111.2802960501436
26.5,81.75,51.64829059829073,80.8710746049329
26.5,82.0,441.4827272727278,666.4596125593272
26.5,82.25,129.56668095238126,198.213402421637
26.5,82.5,158.18249999999946,250.83544783715533
26.5,82.75,14.566249999999918,15.807745332589247
26.5,83.0,84.25308641974779,120.53241386029894
26.5,83.25,291.8558333333331,436.8237433355317
26.5,83.5,12.064906759905611,17.253771495286344
26.5,83.75,64.0319866666656,98.87529784904727
26.5,84.0,174.73545454545862,248.25140634958814
26.75,70.5,83.11099999999507,119.42607767986999
26.75,70.75,0.5053846153846127,0.6823094267604336
26.75,71.0,49.84999999999714,69.29885911758902
26.75,71.25,109.01142857142752,149.10122505963955
26.75,71.5,1.4584615384615391,1.7134759992483115
26.75,71.75,12.28000000000276,18.653490290027595
26.75,72.0,390.0109999999925,585.3946479400465
26.75,72.25,106.66000000000001,147.78122377352273
26.75,72.75,175.79511111111515,248.24496699002455
26.75,73.0,0.0,0.0
26.75,73.25,98.8571428571423,118.19338874428195
26.75,74.0,55.895454545467125,78.77273380372102
26.75,74.25,9.512500000004607,11.090281781816419
26.75,74.5,3.623684210527036,4.844613395036796
26.75,75.0,2.231111111111128,2.99390120819718
26.75,75.25,10.624545454544624,13.024579909468867
26.75,75.5,3.6284615384615395,4.49709906495287
26.75,75.75,21.10250000000762,31.99314991787159
26.75,76.0,227.81499999998422,324.40512830407835
26.75,76.25,1016.952500000004,1518.6169461251084
26.75,76.5,8.513076923076918,10.388724286826184
26.75,76.75,846.7400000000019,1269.0221666450004
26.75,77.0,8.075272727272786,9.687437882499026
26.75,77.25,1338.8058333333322,1890.8469961611543
26.75,77.5,2.837692307692311,3.433044175027803
26.75,77.75,69.33323051947865,105.58485652787176
26.75,78.0,98.97414141414343,140.58513354135397
26.75,78.25,2.593082437276015,3.4399692501276804
26.75,78.5,1.4766666666666712,1.9363453548717342
26.75,78.75,34.920000000000016,41.984929200845414
26.75,79.0,5.12874999999541,6.942554465030295
26.75,79.25,23.117499999999342,36.31211746786364
26.75,79.5,222.4258333333272,286.75247193063245
26.75,79.75,55.449090909090934,87.15416862715695
26.75,80.0,165.37999999999974,252.9561869178135
26.75,80.25,33.31250000000071,52.266842739925565
26.75,80.5,4.4352946127955235,6.0097751953828675
26.75,80.75,3.025786604360622,3.957296935296904
26.75,81.0,67.6082077625568,107.03865668234953
26.75,81.25,73.04107976653764,106.23829488035899
26.75,81.5,30.249999999999797,47.766596243260146
26.75,81.75,30.376000000000204,39.3612903751901
26.75,82.0,181.7799999999996,249.65642609171624
26.75,82.25,25.455499999999116,37.144329890306345
26.75,82.5,1.91530303030295,2.0905198741825575
26.75,82.75,6.073333333333412,6.61339405694097
26.75,83.0,24.426715686270843,37.35749148484089
26.75,83.25,117.6362499999989,137.2684303199377
26.75,83.5,186.58283783784046,282.4374741354215
26.75,83.75,67.70687500000476,103.47226949114092
27.0,70.0,4.230000000000044,4.2319579392995355
27.0,70.25,183.67099999999695,283.4268005852614
27.0,70.5,34.036,37.05278774937185
27.0,70.75,5.158333333335809,7.758893821505157
27.0,71.0,0.5254545454545468,0.6835069993656396
27.0,71.5,0.7846153846153794,0.8731023378205356
27.0,71.75,46.299666666657416,67.34876487293099
27.0,72.0,60.25666666666557,84.37400369782
27.0,72.25,198.46782258064184,305.8298425553785
27.0,73.25,2.750427807490713,3.678333350561894
27.0,73.75,80.00909090909394,126.45355058102032
27.0,74.0,619.7057142857144,812.3949389657365
27.0,74.25,1306.3916666666748,1957.61885058525
27.0,74.75,15.145714285716272,23.757054290706307
27.0,75.25,67.44111111110996,102.16549988458118
27.0,75.5,6.143277227725099,8.30050546452595
27.0,75.75,2584.4124999999917,3862.6521058820335
27.0,76.0,3.641471074380573,5.632011800913036
27.0,76.25,4.534999999999987,5.041191988673568
27.0,76.5,8.977999999998634,12.088139591397578
27.0,76.75,6.765384615384619,7.462378977243119
27.0,77.0,4.0546153846153805,4.406815525628801
27.0,77.25,1136.1799999999976,1702.75470163301
27.0,77.5,2.1838461538461527,2.305019606123856
27.0,77.75,138.43734265733607,208.33830675834193
27.0,78.25,6.620000000000019,8.525307423587012
27.0,78.5,1.2441595441584166,1.5290931137759425
27.0,78.75,185.99909090908957,238.15808117146014
27.0,79.0,20.96004901960865,32.26035265589515
27.0,79.25,22.284999999998355,35.993780018217
27.0,79.5,18.641358024693698,29.43608158667123
27.0,79.75,52.474134328352605,78.92117829268825
27.0,80.0,27.84444444444346,42.545874326685336
27.0,80.25,175.5141666666639,246.88204445645283
27.0,80.5,3.859666666667336,6.080826789545941
27.0,80.75,44.3883333333321,49.82261166712541
27.0,81.0,470.6875000000022,721.0980127035469
27.0,81.25,206.21916666666505,316.0860303382586
27.0,81.5,179.32833333333505,283.34825994995646
27.0,81.75,103.46749999999906,161.15369002394232
27.0,82.0,9.373280423280391,12.171196402565501
27.0,82.25,90.796666666668,125.06549677402555
27.0,82.5,559.2691666666683,867.9583219208574
27.0,82.75,423.6283333333338,657.9082927860596
27.0,83.0,666.9,1028.9857701882954
27.0,83.25,60.46999999999906,80.33011168208925
27.0,83.5,54.89441410693778,78.4189400667769
27.0,83.75,175.65875272331255,266.26410497415117
27.0,84.0,19.073750000000757,23.894004739684238
27.25,70.0,1.5576923076923022,1.786976389151406
27.25,70.25,4.076999999999796,4.8616900353680785
27.25,70.5,1.3000000000000047,3.2529891579189862
27.25,70.75,8.076000000004303,11.702028029369366
27.25,71.5,49.877500000000126,74.78501170020654
27.25,71.75,46.61833333333279,69.5478285067182
27.25,72.25,309.5781818181809,478.17854358539904
27.25,73.5,274.59272727272725,390.15787685593034
27.25,74.0,4.750000000000057,5.411410783397122
27.25,74.25,31.177142857143085,46.57728815021977
27.25,74.5,253.89461538462504,362.36621891078966
27.25,75.0,2.086153846153851,2.548824766889182
27.25,75.25,2229.853333333337,3337.0054152837943
27.25,75.5,363.9316666666711,543.0921858978828
27.25,75.75,265.5772727272732,430.3784613675405
27.25,76.0,30.90999999999947,46.41442286617313
27.25,76.25,7.6851940298527435,9.187953262796162
27.25,76.5,2.4908333333333275,3.0169755827097156
27.25,76.75,23.494545454543175,32.983445985686416
27.25,77.25,2.0276923076923064,2.5599999999999987
27.25,77.5,439.3469230769266,589.8406934014588
27.25,77.75,20.31545454545406,31.475215502185854
27.25,78.0,96.14500000000136,144.68920507994804
27.25,78.25,7.311999999999534,9.398170098481241
27.25,78.5,23.344000000000438,35.490542120402374
27.25,78.75,22.10380952381201,34.36220907768695
27.25,79.0,10.78333333333373,13.378192453891012
27.25,79.25,17.101666666666073,23.218500884710373
27.25,79.5,100.58083333333077,151.77439065379957
27.25,79.75,1.6010810810811809,1.8200590913972052
27.25,80.0,4.135105601469064,4.766638520104828
27.25,80.25,92.90242424242756,143.11992160987785
27.25,80.5,12.112167943805806,16.21619797452056
27.25,80.75,262.85416666666583,405.6834742238488
27.25,81.0,79.44916666666484,105.87506556471537
27.25,81.25,256.72166666666607,391.5685548321426
27.25,81.5,5.723937198067698,7.692134753665265
27.25,82.0,411.40166666666727,633.5532291896773
27.25,82.25,467.8516666666639,715.4360935121977
27.25,82.5,390.33545454545424,594.0703951170643
27.25,82.75,369.1858333333321,596.5691546599307
27.25,83.0,209.5349999999986,328.6944748039817
27.25,83.25,59.32285714285715,91.69836624187244
27.25,83.5,7.154545454545294,7.7771226275296375
27.5,70.0,0.2299999999999996,0.406589946525224
27.5,70.25,4.315000000000161,6.376352405568802
27.5,71.0,11.960454545454589,16.229622824477296
27.5,71.25,1.253750000000001,1.5641091713815898
27.5,71.5,43.349999999997536,61.33737441397026
27.5,71.75,1.8192307692307685,3.1447037282487353
27.5,72.0,185.35818181818428,258.02964544267894
27.5,72.25,6.598571428571148,9.23653382729958
27.5,72.5,104.60454545454527,166.11948397025967
27.5,73.0,1.9600000000002542,2.510975905898318
27.5,73.25,47.53806698564501,73.05553524735356
27.5,73.5,7.52488993710211,9.128669108275407
27.5,74.0,0.8358333333333429,1.1133320858276554
27.5,74.25,10.347058823523382,16.269096977134673
27.5,74.5,558.3308333333326,836.4473886374035
27.5,74.75,1.8484615384615233,2.1871354641314453
27.5,75.0,93.16916666666555,138.7001626711358
27.5,75.25,3.175818181818174,4.59231440957216
27.5,75.75,4.444926343154222,4.838643225334627
27.5,76.0,48.09750000000051,71.76547098013157
27.5,76.25,1829.190833333345,2736.1188871023915
27.5,76.5,39.83358803986989,62.205686393804946
27.5,76.75,3.272727272727286,3.9584340338068156
27.5,77.0,114.81749999999973,171.793909258545
27.5,77.25,11.259076424141469,15.155143813384731
27.5,77.5,98.72589569159759,151.97006024845544
27.5,77.75,5.591850877191921,7.346549629574927
27.5,78.0,60.03932893604975,94.46609352596377
27.5,78.25,516.6627272727267,725.294041018098
27.5,78.5,19.18933333333209,26.72894281434824
27.5,78.75,34.35000000000158,55.2336190899895
27.5,79.0,24.040000000002138,32.170552316735886
