Idx,Lat,Lon,Model,MAE,RMSE,R2,MAPE,Zone
217,25.5,82.75,LSTM,0.8219960191514749,0.845189259992767,-2.9001560887701627,1.003368953597896,Zone-3
218,25.5,83.0,HoltWinters,2.028035861099164,2.3662034522807507,-0.17889295718492138,2.7131503855592447,Zone-3
218,25.5,83.0,ARIMA,2.0381189349776307,2.2528090552477162,-0.06860935572328897,2.7393739101983394,Zone-3
218,25.5,83.0,Prophet,24.96045335859822,32.58328021633433,-222.54235022907258,33.922644973988604,Zone-3
218,25.5,83.0,RandomForest,1.839575000000001,2.30121460972244,-0.11502460510645207,2.441482312640694,Zone-3
218,25.5,83.0,LSTM,1.9568795776367185,2.2272800279238676,-0.04452743492508815,2.619897561463567,Zone-3
219,25.5,83.25,HoltWinters,1.290699193086592,1.5111988398776415,0.06743026694663246,1.8338265911341929,Zone-3
219,25.5,83.25,ARIMA,2.1814487517561183,2.302130784062705,-1.1642034132335595,3.0977979747148074,Zone-3
219,25.5,83.25,Prophet,30.30682112011829,81.0450000047307,-2681.196221368561,43.70517581571968,Zone-3
219,25.5,83.25,RandomForest,2.188756250000001,2.229643225453907,-1.0300598586197744,3.1005328772559815,Zone-3
219,25.5,83.25,LSTM,1.9479314804077141,2.0594197399626504,-0.731920032453145,2.753593305582235,Zone-3
220,25.5,83.5,HoltWinters,1.3854631016760048,1.7227234749116875,0.13912399407986298,2.0768866330839058,Zone-3
220,25.5,83.5,ARIMA,1.8689444444444436,2.0656034630748126,-0.2376657307065746,2.748280026494632,Zone-3
220,25.5,83.5,Prophet,26.341217191903763,39.39580335508398,-449.2040338615829,39.68431859635651,Zone-3
220,25.5,83.5,RandomForest,1.21069583333333,1.5610415922416434,0.2931318575863441,1.7938018762208119,Zone-3
220,25.5,83.5,LSTM,1.8944963582356766,2.098912427669836,-0.2779036130581687,2.7836037697592113,Zone-3
221,25.5,83.75,HoltWinters,2.162648760793627,2.3434175668368162,-0.2788204493696107,3.8406399396509814,Zone-3
221,25.5,83.75,ARIMA,1.6894260450752123,2.3676231453244516,-0.30537521872561,2.918471104571266,Zone-3
221,25.5,83.75,Prophet,14.181374826633395,23.804535897155247,-130.9561534997076,25.745909322920667,Zone-3
221,25.5,83.75,RandomForest,1.8952272727272736,2.6091202138756566,-0.5852522889309477,3.2756907174220316,Zone-3
221,25.5,83.75,LSTM,1.607032221013849,2.3249784438304295,-0.25877489087413696,2.7724142859550684,Zone-3
222,25.5,84.0,HoltWinters,1.320069827231637,1.5684291857592918,-0.4317348960390557,2.1985675917382883,Zone-3
222,25.5,84.0,ARIMA,1.162395833333332,1.3547464303791303,-0.06819074449583296,1.9376025736036115,Zone-3
222,25.5,84.0,Prophet,5.039372642823653,7.351164780201073,-30.451770318608965,8.317612799748666,Zone-3
222,25.5,84.0,RandomForest,0.8281833333333323,1.0258464362824153,0.3875121357416278,1.3762411535556678,Zone-3
222,25.5,84.0,LSTM,1.182246564229328,1.365607968480046,-0.08538762193467253,1.969549210434431,Zone-3
223,25.5,84.25,HoltWinters,3.8125907987322147,4.248824401226403,-2.2826871486790443,6.984467208646389,Zone-3
223,25.5,84.25,ARIMA,1.8739349970300534,2.5478777455215145,-0.18045408852151978,3.29914587000242,Zone-3
223,25.5,84.25,Prophet,51.325131471700196,73.86954417989917,-991.2537938582113,91.68565855182709,Zone-3
223,25.5,84.25,RandomForest,1.9829249999999992,2.6198677042775764,-0.24810364720108602,3.4519070985537663,Zone-3
223,25.5,84.25,LSTM,1.8964309056599937,2.4296151135733544,-0.07341309893893877,3.3431338974319247,Zone-3
224,25.5,84.5,HoltWinters,1.5648287207983131,2.075977645746468,-0.030263353257068193,2.9811113600375476,Zone-3
224,25.5,84.5,ARIMA,1.411340901726008,2.147295888071748,-0.1022667108932942,2.6325361320747875,Zone-3
224,25.5,84.5,Prophet,16.656000971295455,25.5545821808628,-155.11350554205657,31.979342787573835,Zone-3
224,25.5,84.5,RandomForest,1.467649999999999,2.0865131995948003,-0.04074702874404368,2.7316542290399366,Zone-3
224,25.5,84.5,LSTM,1.33708152770996,2.0583533346493312,-0.012844470390254381,2.4917882750601734,Zone-3
225,25.75,70.0,HoltWinters,2.141295803629627,2.2849806537279944,-18.917707627239327,9.723095687821171,Zone-6
225,25.75,70.0,ARIMA,1.897121752029098,2.06187365051249,-15.218041059608993,8.62087868579106,Zone-6
225,25.75,70.0,Prophet,100.15217649570862,130.85063725970892,-65315.96284689483,450.5283550921645,Zone-6
225,25.75,70.0,RandomForest,1.002466666666666,1.124806792483343,-3.826476088217772,4.568503340292977,Zone-6
225,25.75,70.0,LSTM,1.4591667811075844,1.5797375396916877,-8.520158420579005,6.634229028733161,Zone-6
226,25.75,70.25,HoltWinters,5.101823053223667,6.906441608865506,-897.1000513626424,14.710820398811059,Zone-6
226,25.75,70.25,ARIMA,6.127624840137462,6.454844968592386,-783.4904558229999,17.64789998204381,Zone-6
226,25.75,70.25,Prophet,114.47325644521666,134.3903699990179,-340056.479657042,329.44204211289644,Zone-6
226,25.75,70.25,RandomForest,5.021206249999994,5.49456945529515,-567.4383466035039,14.455803310379324,Zone-6
226,25.75,70.25,LSTM,9.75045333862305,11.291492721965778,-2399.594188159536,28.063258373625256,Zone-6
227,25.75,70.75,HoltWinters,2.327480680221662,2.8641074940762024,-8.980359897155648,1.2999002068412984,Zone-6
227,25.75,70.75,ARIMA,1.2958687109978415,1.5322260051190493,-1.8563619103286144,0.7237115957770243,Zone-6
227,25.75,70.75,Prophet,439.7654860519981,798.3151109292336,-775381.9999489884,244.83217907113638,Zone-6
227,25.75,70.75,RandomForest,0.4346961538461559,0.5396576288223434,0.6456730247888129,0.24230895124789925,Zone-6
227,25.75,70.75,LSTM,1.5513351205679096,1.8485223004199216,-3.157353590863342,0.8664240498646537,Zone-6
228,25.75,71.0,HoltWinters,6.159779749203548,6.531636105075055,-4.287994246361148,2.643618808706471,Zone-6
228,25.75,71.0,ARIMA,2.8860082040081507,3.3375388034519813,-0.3807010630109895,1.241550137745688,Zone-6
228,25.75,71.0,Prophet,787.0684422479352,1226.450989345602,-186442.5689252733,337.74791002102785,Zone-6
228,25.75,71.0,RandomForest,3.3450636363636375,3.598487756746513,-0.6050444739136136,1.4287483908887206,Zone-6
228,25.75,71.0,LSTM,2.4550652521306877,2.8795485101089273,-0.02776970092218134,1.0501200188886652,Zone-6
230,25.75,71.5,HoltWinters,0.5443193905655154,0.6958758061579742,-1.9776407753466914,0.4154950830834534,Zone-6
230,25.75,71.5,ARIMA,0.8431042128603058,0.9345860902152289,-4.370904794381389,0.6428448891707658,Zone-6
230,25.75,71.5,Prophet,1342.265910537102,2080.2360379259717,-26609336.364532515,1024.0797946610583,Zone-6
230,25.75,71.5,RandomForest,0.9740318181818229,1.0848799530362825,-6.237227028046857,0.7428389786768945,Zone-6
230,25.75,71.5,LSTM,0.8851505903764224,0.9672829522027648,-4.753285096112033,0.6749889202834081,Zone-6
232,25.75,72.25,HoltWinters,0.8455501037047327,1.1092538853674518,-1.105122638499211,0.7325078496061016,Zone-6
232,25.75,72.25,ARIMA,1.1980249613737655,1.2757360655283596,-1.7844354300937222,1.0426678976489971,Zone-6
232,25.75,72.25,Prophet,1685.7602003393688,2780.976228198292,-13231528.139100097,1470.9564525287817,Zone-6
232,25.75,72.25,RandomForest,0.594305,0.9226273469012269,-0.4563579491017924,0.5129082268809179,Zone-6
232,25.75,72.25,LSTM,1.1416343078613296,1.2165478921464525,-1.5320594933891845,0.9938095116973628,Zone-6
234,25.75,73.0,HoltWinters,0.7367598159926393,0.9238951167060999,-1.101685832135849,0.402071798848174,Zone-6
234,25.75,73.0,ARIMA,0.5547107584577518,0.66411417860204,-0.08594532011472222,0.30243476185600093,Zone-6
234,25.75,73.0,Prophet,687.4312526435347,1163.788674877901,-3334806.0166995614,373.79939178765613,Zone-6
234,25.75,73.0,RandomForest,0.6657291666666675,0.785639148639503,-0.5197378711246081,0.3627803742179896,Zone-6
234,25.75,73.0,LSTM,0.5787755839029932,0.7313154519794883,-0.3168367941497281,0.3157578795919964,Zone-6
235,25.75,73.25,HoltWinters,5.20770824994695,6.085399161949364,-4.223069203573135,2.4710031791136418,Zone-6
235,25.75,73.25,ARIMA,5.50115789473683,5.925873668887317,-3.952818541291647,2.6088845477051326,Zone-6
235,25.75,73.25,Prophet,1473.2463689558886,2186.2727770858164,-674148.6813622531,704.1202121535719,Zone-6
235,25.75,73.25,RandomForest,4.4881099999999945,4.903336488657488,-2.3910253340573275,2.129564103532873,Zone-6
235,25.75,73.25,LSTM,5.963296203613285,6.243594748927366,-4.498155934166408,2.8315378009524252,Zone-6
236,25.75,73.5,HoltWinters,3.351242692506647,3.744158114222142,-10.077546712087601,1.292176848351126,Zone-6
236,25.75,73.5,ARIMA,2.9339860512870928,3.14225743503554,-6.802230096931826,1.1313430257774217,Zone-6
236,25.75,73.5,Prophet,3123.6857738177005,5384.7741248438015,-22912379.363855574,1207.8223661570382,Zone-6
236,25.75,73.5,RandomForest,4.98939166666666,5.266592740211639,-20.91768602487664,1.9253573823308212,Zone-6
236,25.75,73.5,LSTM,2.645398152669268,2.972649596706743,-5.982688490572214,1.0196868606660476,Zone-6
237,25.75,74.0,HoltWinters,1.2223606571820063,1.608299095802546,-0.09134996236051407,0.2739009282229564,Zone-5
237,25.75,74.0,ARIMA,1.4864428583240135,1.6434276092806421,-0.13954520956669114,0.3330232644343041,Zone-5
237,25.75,74.0,Prophet,6010.495708730625,8200.205308837332,-28371339.381059375,1350.7520644618342,Zone-5
237,25.75,74.0,RandomForest,1.4005615384615409,1.505826688362449,0.04328984824850579,0.3140651967605805,Zone-5
237,25.75,74.0,LSTM,2.0374309833233215,2.3975731052886275,-1.4253483173853265,0.45590275921628787,Zone-5
238,25.75,74.25,HoltWinters,8.900649372219641,10.258817762872347,-5.796583640680166,1.851450418269288,Zone-5
238,25.75,74.25,ARIMA,5.166375256040088,6.3300702208036155,-1.5876950266830239,1.0734662439570746,Zone-5
238,25.75,74.25,Prophet,189.4201675826183,280.0759821941561,-5064.796865754702,39.59473508426629,Zone-5
238,25.75,74.25,RandomForest,5.494874999999993,6.3107081949717205,-1.5718890750249237,1.1427387397396715,Zone-5
238,25.75,74.25,LSTM,5.041008504231769,5.870566988399511,-1.2256462204645175,1.0481985125230764,Zone-5
239,25.75,74.5,HoltWinters,5.4183328010332685,6.042577992373084,-0.18844031129230987,1.3623976047834345,Zone-5
239,25.75,74.5,ARIMA,5.156128900736718,5.732339982092392,-0.06953924699681635,1.2988407774537505,Zone-5
239,25.75,74.5,Prophet,2406.15258075914,4068.3643053244605,-538730.6810831584,604.5380946734053,Zone-5
239,25.75,74.5,RandomForest,5.191158333333334,5.83459745544484,-0.10803796691701972,1.3085335198955466,Zone-5
239,25.75,74.5,LSTM,5.027760518391929,5.581807955083483,-0.014104303660361195,1.2665753358720702,Zone-5
240,25.75,74.75,HoltWinters,2.6471188719031553,3.1417094196201862,-0.2741500785788209,0.6974843807428438,Zone-5
240,25.75,74.75,ARIMA,2.9688304015136517,3.3040268522963565,-0.4092099258708819,0.7840417666082594,Zone-5
240,25.75,74.75,Prophet,1157.6037850166142,1951.437149431051,-491582.94872042723,306.0047509242072,Zone-5
240,25.75,74.75,RandomForest,3.003412499999996,3.3863319410228603,-0.48029274661697996,0.7921816310981662,Zone-5
240,25.75,74.75,LSTM,2.8227650960286375,3.0960618260070705,-0.23739343144738534,0.745746254692894,Zone-5
241,25.75,75.0,HoltWinters,2.312185958068549,2.7919672109103555,-1.6965755771771471,0.659931408579804,Zone-5
241,25.75,75.0,ARIMA,1.5903384061408967,2.096150435712416,-0.5199764704933074,0.454325243771073,Zone-5
241,25.75,75.0,Prophet,4408.513429872737,6707.116468102027,-15561936.44955793,1258.9582718982017,Zone-5
241,25.75,75.0,RandomForest,1.6399791666666677,2.0758352505176427,-0.4906570376461499,0.46829478774856725,Zone-5
241,25.75,75.0,LSTM,1.5506982421874984,1.8967423756797825,-0.24453943856209048,0.4425503764857985,Zone-5
242,25.75,75.25,HoltWinters,1.8944924760925077,2.44734700984806,-0.2919692225443111,0.5999506176233085,Zone-5
242,25.75,75.25,ARIMA,2.152727272727289,2.8945497373198275,-0.8072702353970194,0.6823035980952908,Zone-5
242,25.75,75.25,Prophet,160.70457809580844,221.48993912551015,-10581.032004253575,50.611305153376975,Zone-5
242,25.75,75.25,RandomForest,1.9645500000000053,2.5574561694013638,-0.4108390175589476,0.6222147632573884,Zone-5
242,25.75,75.25,LSTM,1.9526108620383567,2.4814400697202768,-0.3282158080578501,0.6181365583337515,Zone-5
243,25.75,75.5,HoltWinters,2.302048969819575,2.5365749753293723,-3.601883995063468,0.7894324089090027,Zone-5
243,25.75,75.5,ARIMA,1.6799836188700965,2.0398708992475894,-1.976087010088055,0.5768514895959214,Zone-5
243,25.75,75.5,Prophet,1734.5073851690302,2856.683409949337,-5836660.203157739,593.9518625100978,Zone-5
243,25.75,75.5,RandomForest,1.227480769230777,1.4634623608862558,-0.5318046160638474,0.4213479965043918,Zone-5
243,25.75,75.5,LSTM,1.9289462515024043,2.303650612784507,-2.7955392158520906,0.6622269168849565,Zone-5
244,25.75,75.75,HoltWinters,2.665863557368503,3.0943171113131163,0.1658175648688497,0.9497268879821323,Zone-5
244,25.75,75.75,ARIMA,3.1372727272727263,4.369284318346123,-0.663228871517459,1.1247503761279334,Zone-5
244,25.75,75.75,Prophet,4.524561718655687,5.356556089676693,-1.49978533982766,1.6023148277918033,Zone-5
244,25.75,75.75,RandomForest,2.7703090909090933,3.574006193653378,-0.11286377185844021,0.9902647885092687,Zone-5
244,25.75,75.75,LSTM,2.9792186390269895,3.642353858473383,-0.15583455588630568,1.0638031261001153,Zone-5
245,25.75,76.0,HoltWinters,6.141594482498453,7.777247018506262,-0.589132093971704,2.336127207002762,Zone-5
245,25.75,76.0,ARIMA,5.802069723172036,7.048210557917378,-0.3051666014942025,2.19798946566096,Zone-5
245,25.75,76.0,Prophet,1067.9930590788088,3110.3304300474692,-254167.23386547016,396.53665816594656,Zone-5
245,25.75,76.0,RandomForest,6.00277000000001,7.256444517358358,-0.38342611787825787,2.275207270176754,Zone-5
245,25.75,76.0,LSTM,7.151355468749995,8.342318743690983,-0.8284444528986028,2.714766325283761,Zone-5
246,25.75,76.25,HoltWinters,2.6522933497136196,2.9569045023934493,-0.41151923617718467,0.88629062639644,Zone-5
246,25.75,76.25,ARIMA,2.5993462684317024,3.1573249635472127,-0.6093509870781699,0.871137477881314,Zone-5
246,25.75,76.25,Prophet,4106.103087132133,6024.92649294484,-5860243.140354443,1374.7739476365534,Zone-5
246,25.75,76.25,RandomForest,2.1703653846153874,2.5067104576055916,-0.014426415457297947,0.7230727512773502,Zone-5
246,25.75,76.25,LSTM,2.1610749699519216,2.5059015215563973,-0.013771793631258467,0.7204872997976628,Zone-5
247,25.75,76.5,HoltWinters,6.448970249290785,7.039047044555872,-8.749714262647071,3.264000193781713,Zone-5
247,25.75,76.5,ARIMA,2.691666666666677,2.7405139420675675,-0.4778426094204806,1.3555218989893483,Zone-5
247,25.75,76.5,Prophet,918.6152385086981,1915.8171646252024,-722223.5921636004,464.9159996161484,Zone-5
247,25.75,76.5,RandomForest,2.1995416666666663,2.3539218904309456,-0.09030561257702896,1.1049707218831384,Zone-5
247,25.75,76.5,LSTM,2.607254435221359,2.682789558277288,-0.416241665481794,1.3125962530297024,Zone-5
248,25.75,78.75,HoltWinters,1.8372529899430778,2.1192410698083477,-0.496104715849526,1.1603032813456993,Zone-3
248,25.75,78.75,ARIMA,1.6100206611570256,1.833925375542272,-0.12037804006806163,1.0215309086852247,Zone-3
248,25.75,78.75,Prophet,56.996279127349474,93.12201407691211,-2887.7235986769238,35.88329769438454,Zone-3
248,25.75,78.75,RandomForest,1.8062818181818132,2.1820047531403888,-0.5860345835994574,1.1349936297529393,Zone-3
248,25.75,78.75,LSTM,1.4836845259232931,1.7285834565115412,0.004635900192790032,0.941327111988018,Zone-3
249,25.75,79.0,HoltWinters,2.3356650711233846,2.548956072663587,-1.4934664560151014,1.4846766783254715,Zone-3
249,25.75,79.0,ARIMA,1.4565185532820213,1.710043227403041,-0.12225876397328728,0.9308996154641881,Zone-3
249,25.75,79.0,Prophet,102.23415520782292,134.50495988911538,-6942.132072041437,65.12999961806088,Zone-3
249,25.75,79.0,RandomForest,1.5683708333333304,1.7138769557278593,-0.1272963652863106,1.0012952444841057,Zone-3
249,25.75,79.0,LSTM,1.420919748942057,1.6682013348716935,-0.0680110759295891,0.9083776403974866,Zone-3
250,25.75,79.25,HoltWinters,0.9065970227128138,1.0581078861850306,-1.3685188872987033,0.6415488058525012,Zone-3
250,25.75,79.25,ARIMA,1.1216666666666792,1.3156113914577343,-2.66161096779131,0.7942538875530878,Zone-3
250,25.75,79.25,Prophet,63.726800516884474,83.80415529169382,-14856.579257896985,44.9950858437006,Zone-3
250,25.75,79.25,RandomForest,1.5404208333333382,1.6896243160463247,-5.03944807619991,1.089852583447306,Zone-3
250,25.75,79.25,LSTM,1.142370758056643,1.3341938238657665,-2.7657787606053152,0.808875000460221,Zone-3
251,25.75,79.5,HoltWinters,5.417701982658226,5.867713014098801,-9.232422734137078,4.196132632947668,Zone-3
251,25.75,79.5,ARIMA,4.788146060272857,5.140889096004823,-6.8544759561998605,3.6921733038827593,Zone-3
251,25.75,79.5,Prophet,4.0417127150968355,4.567124113188483,-5.1990676014228745,3.1185188658475576,Zone-3
251,25.75,79.5,RandomForest,1.8905388888888917,2.1934985569100984,-0.4299322156344161,1.4595199068963747,Zone-3
251,25.75,79.5,LSTM,2.8221452501085054,3.266353510328398,-2.170787343804876,2.1701865736066575,Zone-3
252,25.75,79.75,HoltWinters,1.76167656802779,1.9416711018831656,-0.3922849307382501,1.643792614277051,Zone-3
252,25.75,79.75,ARIMA,3.7431541022454926,4.141420834188345,-5.333962918917343,3.504496791577976,Zone-3
252,25.75,79.75,Prophet,58.78068202684135,82.45147602525803,-2509.5776482257465,54.91263911844302,Zone-3
252,25.75,79.75,RandomForest,3.540972727272727,3.9588031459819213,-4.787681212887091,3.3162409923952745,Zone-3
252,25.75,79.75,LSTM,4.009178466796874,4.381645307642317,-6.090081476996275,3.75208491862487,Zone-3
253,25.75,80.0,HoltWinters,11.664384313944334,12.630158239823176,-26.865198092490186,11.68608291590728,Zone-3
253,25.75,80.0,ARIMA,2.028493802537233,2.5326926162858796,-0.12049395988236888,2.049201710323685,Zone-3
253,25.75,80.0,Prophet,428.99944957748147,618.4510224279023,-66811.10807617524,431.9130439229876,Zone-3
253,25.75,80.0,RandomForest,1.648066666666665,1.8925913117557456,0.37431140983162536,1.643580978492432,Zone-3
253,25.75,80.0,LSTM,1.8211105007595496,2.1446554940338465,0.19654856629266104,1.8278565744218527,Zone-3
254,25.75,80.25,HoltWinters,2.1222766459342703,3.123583680809018,-2.405757615357587,2.444799753752506,Zone-3
254,25.75,80.25,ARIMA,5.726231906221553,5.96629011947287,-11.425566027855071,6.721853471133519,Zone-3
254,25.75,80.25,Prophet,465.6118217425077,762.9787362071097,-203203.02926040118,543.7516230919648,Zone-3
254,25.75,80.25,RandomForest,6.222863636363638,6.51391431325701,-13.811243734367746,7.296521186485526,Zone-3
254,25.75,80.25,LSTM,7.778308854536577,7.896698951584112,-20.767001599258172,9.110589836270027,Zone-3
255,25.75,80.5,HoltWinters,1.4420640452191986,2.2084330526017815,-0.29732580669690223,1.3146408219331436,Zone-3
255,25.75,80.5,ARIMA,1.6666291998249676,1.944598210744111,-0.005866499315522189,1.5376204363778005,Zone-3
255,25.75,80.5,Prophet,48.59914049047047,86.94106791196695,-2009.6224213310581,44.76366907077576,Zone-3
255,25.75,80.5,RandomForest,1.9045874999999992,2.2378400870500843,-0.3321056762784169,1.7531790983871258,Zone-3
255,25.75,80.5,LSTM,1.7770266977945965,2.0373961979278747,-0.104158863857021,1.6389637986821242,Zone-3
256,25.75,80.75,HoltWinters,0.9690005698123182,1.236726595781839,-0.47954667049239297,0.8544419542478865,Zone-3
256,25.75,80.75,ARIMA,0.8658333333333346,1.0235645296981697,-0.013471927116604387,0.7608715752748927,Zone-3
256,25.75,80.75,Prophet,20.173393914314705,31.29328781661689,-946.2915367533992,17.66704570243186,Zone-3
256,25.75,80.75,RandomForest,0.5696166666666684,0.6866152552558096,0.5439545102111973,0.5009327913647481,Zone-3
256,25.75,80.75,LSTM,0.8914328257242848,1.0546755292227357,-0.07601668911180148,0.7843972998967741,Zone-3
257,25.75,81.0,HoltWinters,0.7052137795684175,0.9426955828564518,0.05310899549202941,0.6608260711330078,Zone-3
257,25.75,81.0,ARIMA,0.8019318181818195,0.9705722464284622,-0.003720474990180911,0.7490752497644274,Zone-3
257,25.75,81.0,Prophet,6.510494796418036,8.925311667657503,-83.87969831697355,6.0774303731593875,Zone-3
257,25.75,81.0,RandomForest,0.9660541666666672,1.1517219283352793,-0.41335844404635846,0.9015544715980592,Zone-3
257,25.75,81.0,LSTM,0.843473714192708,0.9970492167191612,-0.059229920084486576,0.7890649574698723,Zone-3
258,25.75,81.25,HoltWinters,1.0385943087798326,1.378521899520015,-2.272417561917854,0.9646120261351004,Zone-3
258,25.75,81.25,ARIMA,0.6509548777041775,0.765432081495793,-0.008915273679948044,0.6066366341917027,Zone-3
258,25.75,81.25,Prophet,17.377712729035554,26.09981138742843,-1172.048889923399,16.226722502994555,Zone-3
258,25.75,81.25,RandomForest,0.8434090909090964,0.9922299582254157,-0.695376059050073,0.7872274223313922,Zone-3
258,25.75,81.25,LSTM,0.6667560646750726,0.7533979527475482,0.02255968764736971,0.6232592548739923,Zone-3
259,25.75,81.5,HoltWinters,1.30416642311469,1.6050108594791095,-1.379334151712074,1.3210525602169156,Zone-3
259,25.75,81.5,ARIMA,0.8496249873155208,1.0384897698932802,0.003897722038860074,0.862014641204424,Zone-3
259,25.75,81.5,Prophet,43.21107585912492,65.42249423318046,-3952.2445700644603,44.02224308309633,Zone-3
259,25.75,81.5,RandomForest,0.9757090909090894,1.4707120806231622,-0.9978128743385668,0.9833414371302059,Zone-3
259,25.75,81.5,LSTM,0.8504995172674021,0.9855235929812344,0.10291511559123756,0.8656807274188735,Zone-3
260,25.75,81.75,HoltWinters,1.3840299291383513,1.9277381940376077,-0.6955741442797647,1.5120004833549054,Zone-3
260,25.75,81.75,ARIMA,1.2084504375080627,1.5160502239038665,-0.048691768378522404,1.3401553643057071,Zone-3
260,25.75,81.75,Prophet,56.5639435175242,81.88203942428821,-3058.1303542591245,62.57569148430287,Zone-3
260,25.75,81.75,RandomForest,1.1214916666666663,1.5650280504674643,-0.11754477697490406,1.2260882612101973,Zone-3
260,25.75,81.75,LSTM,1.593700307210284,1.9678062408413548,-0.7667916921553874,1.7748601749277584,Zone-3
261,25.75,82.0,HoltWinters,1.119779571296197,1.4506305305509928,-0.07071887584255454,1.271350152020122,Zone-3
261,25.75,82.0,ARIMA,0.9211620381962873,1.4072220655016798,-0.0075975538833781275,1.045378905766095,Zone-3
261,25.75,82.0,Prophet,25.036128497224198,44.603086757026894,-1011.2590356644678,28.855956460989706,Zone-3
261,25.75,82.0,RandomForest,0.9230772727272746,1.4079442464587746,-0.008632009641035943,1.047482807022543,Zone-3
261,25.75,82.0,LSTM,0.8890846113725143,1.3793787685188816,0.03188063806558472,1.0088492081452227,Zone-3
262,25.75,82.25,HoltWinters,1.0888190182463495,1.6232418926959384,0.038601848749574286,1.2388682373614108,Zone-3
262,25.75,82.25,ARIMA,1.3435340858032043,1.789309453320861,-0.16817446970065864,1.525090010299273,Zone-3
262,25.75,82.25,Prophet,45.56176428745243,57.0114399237006,-1184.9348125388835,52.028452268720905,Zone-3
262,25.75,82.25,RandomForest,1.810968181818184,2.333844508579627,-0.9873787128195615,2.045514924141823,Zone-3
262,25.75,82.25,LSTM,1.3732880748402,1.6512491139049923,0.005139946877463886,1.573383629007906,Zone-3
263,25.75,82.5,HoltWinters,2.726493369735823,3.3409284164422033,-1.591512561301315,3.212975125127878,Zone-3
263,25.75,82.5,ARIMA,2.01987179487179,2.5946922698108854,-0.5631141455893849,2.37275003024328,Zone-3
263,25.75,82.5,Prophet,43.86868853350006,59.464781556550115,-819.9914476642475,52.25330446561196,Zone-3
263,25.75,82.5,RandomForest,2.213540000000002,2.927922715851632,-0.9903900664513441,2.6045642987143314,Zone-3
263,25.75,82.5,LSTM,2.143380615234375,2.813387437718878,-0.8377145981248915,2.5137073668440557,Zone-3
264,25.75,82.75,HoltWinters,1.4302344666851756,1.5887637203484986,-0.6812420809008366,1.7132083560259113,Zone-3
264,25.75,82.75,ARIMA,0.7697435290296516,0.950131296462591,0.39871707551542435,0.9225560266232067,Zone-3
264,25.75,82.75,Prophet,6.040597256628966,7.5735904230173725,-37.20456449548629,7.188851407500822,Zone-3
264,25.75,82.75,RandomForest,0.9365208333333351,1.2970936527322652,-0.12060947915240283,1.1290240546189976,Zone-3
264,25.75,82.75,LSTM,1.0221304066975918,1.2475579805627237,-0.03665226506060537,1.2269431319177828,Zone-3
265,25.75,83.0,HoltWinters,1.6251759721499777,1.8750450844513435,-0.021032244505994946,2.1738806630042435,Zone-3
265,25.75,83.0,ARIMA,1.8207971014492763,2.010606367420859,-0.1740055108257823,2.426460803349013,Zone-3
265,25.75,83.0,Prophet,30.315626360392276,49.98066674196916,-724.4711041258349,40.005774886253604,Zone-3
265,25.75,83.0,RandomForest,1.6000458333333327,1.8178696683320463,0.040286696362738184,2.1216250381187423,Zone-3
265,25.75,83.0,LSTM,1.8297913869221993,2.017712529111328,-0.18231883961283235,2.4377188963401286,Zone-3
266,25.75,83.25,HoltWinters,1.2704311305693388,1.729152956552783,-0.38312120418574547,1.7115145985374807,Zone-3
266,25.75,83.25,ARIMA,1.087058818313943,1.3484098580511248,0.15892010055587225,1.462110610497966,Zone-3
266,25.75,83.25,Prophet,11.233301203260353,15.376270162387371,-108.36929640315553,14.857032609061669,Zone-3
266,25.75,83.25,RandomForest,1.1833708333333348,1.419301163938907,0.06815745712718069,1.584773041894522,Zone-3
266,25.75,83.25,LSTM,1.219213790893555,1.4794785783091402,-0.012536712603988587,1.6395070032911578,Zone-3
267,25.75,83.5,HoltWinters,1.8174510724279165,2.328146978877684,-1.4884908956700196,2.5972021389615243,Zone-3
267,25.75,83.5,ARIMA,1.3733333333333348,1.8712910406268126,-0.6076738360456226,1.9468870579265145,Zone-3
267,25.75,83.5,Prophet,1009.4163253586776,1174.7636194281731,-633600.5699172211,1454.9061744587862,Zone-3
267,25.75,83.5,RandomForest,1.649878571428573,1.9654951559885092,-0.7736144688724533,2.366476186497668,Zone-3
267,25.75,83.5,LSTM,1.3027819824218747,1.6143138462021318,-0.1964407900783498,1.8576781558989655,Zone-3
268,25.75,83.75,HoltWinters,1.1181739989618777,1.441973746246092,-0.16198803838358677,1.68420527711982,Zone-3
268,25.75,83.75,ARIMA,1.1869772727272734,1.3987094924673187,-0.0933066640549034,1.770916510313197,Zone-3
268,25.75,83.75,Prophet,86.26207275703331,117.1105777698332,-7663.418278274654,128.76984195973878,Zone-3
268,25.75,83.75,RandomForest,1.1059727272727273,1.376421968696044,-0.058742000723260634,1.6458362281340642,Zone-3
268,25.75,83.75,LSTM,1.2267873035777692,1.4426116657059112,-0.16301637714044692,1.8269380228049918,Zone-3
269,25.75,84.0,HoltWinters,1.8020462643634396,2.197268950214658,-0.4732097877229513,3.0047931159645365,Zone-3
269,25.75,84.0,ARIMA,1.71574035131115,1.9820492013188142,-0.19874558342337312,2.837684606410125,Zone-3
269,25.75,84.0,Prophet,4.58224942995367,6.529703706673833,-12.010234015490907,7.499597230804865,Zone-3
269,25.75,84.0,RandomForest,1.6923791666666663,1.9455190118898857,-0.15496577881722828,2.7959917888825703,Zone-3
